ticker,date,open,high,low,close,hold_return,day_return,night_return
SPY,2023-06-07,428.440002,429.619995,426.109985,426.549988,-0.0034577272701860062,-0.004411385470957985,9.578837954300479e-4
SPY,2023-06-08,426.619995,429.600006,425.820007,429.130005,0.006048568919429842,0.005883479512018619,1.6412378846442088e-4
SPY,2023-06-09,429.959991,431.98999,428.869995,429.899994,0.0017943024049320577,-1.3954089044532214e-4,0.0019341131832533165
SPY,2023-06-12,430.920013,433.880005,430.170013,433.799988,0.009071863350619047,0.00668331688739654,0.0023726890305562076
SPY,2023-06-13,435.320007,437.329987,434.630005,436.660004,0.006592937019629597,0.003078188409566973,0.0035039627525301764
SPY,2023-06-14,437.01001,439.059998,433.589996,437.179993,0.001190832673559905,3.889682069295741e-4,8.015526881184343e-4
SPY,2023-06-15,436.329987,443.899994,436.230011,442.600006,0.01239766935080211,0.014369901649688765,-0.0019442929997027791
SPY,2023-06-16,443.019989,443.609985,438.970001,439.459991,-0.007094475728497862,-0.008035750278527543,9.488996708237885e-4
SPY,2023-06-20,437.450012,438.369995,435.029999,437.179993,-0.00518818105559915,-6.17256812419531e-4,-0.004573747419932883
SPY,2023-06-21,436.160004,436.98999,434.329987,434.940002,-0.005123727150981527,-0.0027971432245310623,-0.0023331099691930035
SPY,2023-06-22,433.950012,436.619995,433.600006,436.51001,0.0036097116677715757,0.0058992923820913035,-0.002276153022135685
SPY,2023-06-23,432.929993,435.059998,432.470001,433.209991,-0.007560007615862063,6.467512173498058e-4,-0.008201454532508867
SPY,2023-06-26,432.619995,434.609985,431.190002,431.440002,-0.004085752953006172,-0.002727550768891307,-0.0013619168815521832
SPY,2023-06-27,432.350006,436.809998,431.880005,436.170013,0.010963311185966385,0.008835450322625782,0.0021092249114165185
SPY,2023-06-28,435.049988,437.440002,434.410004,436.390015,5.043950602812153e-4,0.00308016788176535,-0.002567863371203405
SPY,2023-06-29,435.959991,438.279999,435.540009,438.109985,0.003941359657369858,0.00493163144413411,-9.854120974789327e-4
SPY,2023-06-30,441.440002,444.299988,441.109985,443.279999,0.011800721684076532,0.004168170060854681,0.0076008699048482065
SPY,2023-07-03,442.920013,444.079987,442.630005,443.790009,0.0011505369092910112,0.00196422824542819,-8.120961938551385e-4
SPY,2023-07-05,441.910004,443.890015,441.899994,443.130005,-0.0014871988702206407,0.002760745375657958,-0.004236249040928675
SPY,2023-07-06,439.420013,440.100006,437.059998,439.660004,-0.007830661342826395,5.461540050522018e-4,-0.00837224281393445
SPY,2023-07-07,438.630005,442.640015,438.299988,438.549988,-0.0025247145291843465,-1.824248206641066e-4,-0.002342717078263168
